,Shape,Carat Weight,Color,Clarity,Cut,Certification,Depth %,Table %,Polish,Symmetry,Cut Grade,Measurements,Length to Width,Girdle,Culet,Fluorescence,Stock Number,Price
5456,Round,1.19 ct.,H,SI2,Super Ideal,GIA,60.1 %,60 %,Excellent,Excellent,Excellent,6.84x6.79x4.1 mm,1.01,Sl. Thick,None,None,D113701594,"$5,816"
5457,Round,1.01 ct.,G,VVS2,Very Good,GIA,65.7 %,57 %,Excellent,Very Good,Good,6.10 x 6.19 x 4.04 mm,1.01,n/a,None,None,D113289194,"$5,818"
5458,Round,1.02 ct.,I,VS1,Excellent,GIA,59.2 %,62 %,Excellent,Excellent,Excellent,6.58x6.61x3.9 mm,1.00,n/a,None,None,D112316622,"$5,819"
5459,Round,1.03 ct.,J,VVS2,Super Ideal,GIA,62.0 %,57 %,Excellent,Excellent,Excellent,6.43x6.46x4 mm,1.00,Medium - Sl. Thick,None,None,D113590737,"$5,819"
5460,Round,1.20 ct.,G,SI2,Super Ideal,GIA,62.5 %,58 %,Excellent,Excellent,Excellent,6.73 x 6.77 x 4.22 mm,1.01,n/a,None,None,D113691429,"$5,819"
5461,Round,1.01 ct.,I,VVS1,Super Ideal,GIA,61.4 %,60 %,Excellent,Excellent,Excellent,6.38x6.4x3.93 mm,1.00,Thin - Sl. Thick,None,None,D113709392,"$5,819"
5462,Round,0.80 ct.,F,VVS1,Super Ideal,GIA,60.8 %,60 %,Excellent,Excellent,Excellent,6.02x6.06x3.67 mm,1.01,Thin - Medium,None,Faint,D113846933,"$5,819"
5463,Round,1.01 ct.,D,SI1,Super Ideal,GIA,61.1 %,59 %,Excellent,Excellent,Excellent,6.48x6.5x3.96 mm,1.00,n/a,None,Faint,D112265994,"$5,820"
5464,Round,1.01 ct.,E,SI1,Very Good,GIA,66.1 %,57 %,Excellent,Good,Good,6.1x6.15x4.05 mm,1.01,Thick - V. Thick,None,None,D18142419,"$5,821"
5465,Round,1.23 ct.,I,SI2,Super Ideal,GIA,62.5 %,56 %,Excellent,Excellent,Excellent,6.82x6.86x4.27 mm,1.01,Medium - Sl. Thick,None,None,D11327511,"$5,822"
5466,Round,1.20 ct.,G,SI2,Super Ideal,GIA,62.3 %,59 %,Excellent,Excellent,Excellent,6.72 x 6.78 x 4.21 mm,1.01,n/a,None,None,D113633580,"$5,822"
5467,Round,1.02 ct.,I,VS2,Super Ideal,GIA,61.9 %,57 %,Excellent,Excellent,Excellent,6.45x6.49x4.00 mm,1.01,Medium - Sl. Thick,None,None,D113849270,"$5,822"
5468,Round,0.90 ct.,H,IF,Super Ideal,GIA,63.3 %,56 %,Excellent,Excellent,Excellent,6.12x6.15x3.88 mm,1.00,Medium - Sl. Thick,None,None,D113391089,"$5,823"
5469,Round,0.91 ct.,E,VS1,Good,GIA,56.5 %,69 %,Very Good,Very Good,Good,6.38x6.48x3.63 mm,1.02,Thin - Medium,n/a,None,D12215727,"$5,824"
5470,Round,1.00 ct.,I,VS1,Super Ideal,GIA,59.7 %,60 %,Excellent,Excellent,Excellent,6.46x6.49x3.87 mm,1.00,Thin - Sl. Thick,None,Faint,D113848808,"$5,824"
5471,Round,1.28 ct.,J,VS1,Excellent,GIA,58.7 %,61 %,Excellent,Excellent,Excellent,7.06 x 7.09 x 4.15 mm,1.00,n/a,None,Faint,D111385601,"$5,825"
5472,Round,1.00 ct.,G,VS2,Ideal,GIA,63.0 %,57 %,Excellent,Very Good,Very Good,6.23x6.30x3.95 mm,1.01,Medium - Thick,n/a,None,D113696769,"$5,825"
5473,Round,0.74 ct.,D,IF,Super Ideal,GIA,62.7 %,56 %,Excellent,Excellent,Excellent,5.76x5.8x3.62 mm,1.01,Medium - Sl. Thick,n/a,None,D113450647,"$5,826"
5474,Round,1.00 ct.,I,VS2,Super Ideal,GIA,62.6 %,60 %,Excellent,Excellent,Excellent,6.34x6.37x3.98 mm,1.00,Thin - Sl. Thick,None,None,D111954860,"$5,829"
5475,Round,1.00 ct.,I,VS2,Super Ideal,GIA,63.2 %,55 %,Excellent,Excellent,Excellent,6.37x6.34x4.02 mm,1.00,Medium,None,None,D111956309,"$5,829"
5476,Round,1.00 ct.,E,SI1,Super Ideal,GIA,62.6 %,59 %,Excellent,Excellent,Excellent,6.36x6.38x3.99 mm,1.00,n/a,None,Faint,D112264155,"$5,829"
5477,Round,1.21 ct.,J,VS2,Super Ideal,GIA,62.5 %,58 %,Excellent,Excellent,Excellent,6.76x6.79x4.24 mm,1.00,Sl. Thick,None,Faint,D112854175,"$5,829"
5478,Round,1.50 ct.,J,SI2,Very Good,GIA,66.7 %,58 %,Excellent,Very Good,Good,6.88 x 6.98 x 4.62 mm,1.01,n/a,None,None,D113633895,"$5,829"
5479,Round,1.12 ct.,J,VVS2,Super Ideal,GIA,62.3 %,59 %,Excellent,Excellent,Excellent,6.6x6.65x4.13 mm,1.01,Sl. Thick,None,None,D113406698,"$5,831"
5480,Round,1.29 ct.,J,VS2,Super Ideal,GIA,62.7 %,58 %,Excellent,Excellent,Excellent,6.90x6.93x4.34 mm,1.00,Medium - Sl. Thick,None,None,D113710202,"$5,832"
5481,Round,1.17 ct.,I,VS2,Super Ideal,GIA,62.6 %,58 %,Excellent,Excellent,Excellent,6.71x6.74x4.21 mm,1.00,n/a,None,None,D113145159,"$5,833"
5482,Round,1.00 ct.,G,VS2,Very Good,GIA,64.9 %,56 %,Excellent,Very Good,Very Good,6.24x6.19x4.03 mm,1.01,Sl. Thick - Thick,None,None,D113675561,"$5,834"
5483,Round,1.00 ct.,E,VS2,Very Good,GIA,64.9 %,58 %,Very Good,Very Good,Very Good,6.18x6.27x4.04 mm,1.01,n/a,None,None,D113458194,"$5,835"
5484,Round,1.21 ct.,D,SI2,Ideal,GIA,62.0 %,61 %,Excellent,Excellent,Excellent,6.79 x 6.84 x 4.23 mm,1.01,n/a,None,Faint,D112139314,"$5,836"
5485,Round,1.20 ct.,J,VVS1,Ideal,GIA,60.9 %,62 %,Excellent,Excellent,Excellent,6.77x6.81x4.14 mm,1.01,Sl. Thick,None,None,D113692079,"$6,800"
5486,Round,1.52 ct.,J,SI2,Super Ideal,GIA,61.7 %,58 %,Excellent,Excellent,Excellent,7.41x7.35x4.56 mm,1.01,n/a,n/a,None,D113238702,"$6,801"
5487,Round,1.01 ct.,H,VS2,Super Ideal,GIA,60.2 %,60 %,Excellent,Excellent,Excellent,6.45 x 6.49 x 3.89 mm,1.01,n/a,None,None,D113839079,"$6,801"
5488,Round,1.01 ct.,E,SI1,Super Ideal,GIA,62.6 %,55 %,Excellent,Excellent,Excellent,6.44x6.4x4.02 mm,1.01,Medium - Sl. Thick,None,None,D113224934,"$6,804"
5489,Round,1.00 ct.,F,VS2,Excellent,GIA,63.7 %,57 %,Excellent,Very Good,Very Good,6.22x6.29x3.99 mm,1.01,Medium - Thick,None,None,D112937327,"$6,805"
5490,Round,1.00 ct.,G,VS2,Ideal,GIA,62.4 %,60 %,Excellent,Excellent,Very Good,6.32x6.38x3.97 mm,1.01,Sl. Thick - Thick,None,None,D113682767,"$6,806"
5491,Round,1.12 ct.,I,VVS2,Super Ideal,GIA,62.3 %,58 %,Excellent,Excellent,Excellent,6.58x6.62x4.11 mm,1.01,Medium - Sl. Thick,None,Medium,D113692149,"$6,806"
5492,Round,1.00 ct.,E,VVS2,Excellent,GIA,64.0 %,57 %,Excellent,Very Good,Very Good,6.21x6.27x3.99 mm,1.01,Sl. Thick - Thick,None,Strong,D112937434,"$6,807"
5493,Round,1.01 ct.,E,VS1,Super Ideal,GIA,60.0 %,59 %,Excellent,Excellent,Excellent,6.50x6.53x3.91 mm,1.00,n/a,None,Medium,D113753441,"$6,807"
5494,Round,1.00 ct.,D,VS1,Very Good,GIA,65.0 %,57 %,Excellent,Very Good,Very Good,6.16x6.22x4.02 mm,1.01,Sl. Thick - Thick,None,None,D113555591,"$6,808"
5495,Round,1.00 ct.,D,VS1,Very Good,GIA,64.7 %,55 %,Excellent,Very Good,Very Good,6.18x6.26x4.03 mm,1.01,Sl. Thick - Thick,None,None,D113555600,"$6,808"
5496,Round,1.00 ct.,D,VS1,Excellent,GIA,63.9 %,58 %,Excellent,Very Good,Very Good,6.17x6.24x3.97 mm,1.01,Sl. Thick - Thick,None,None,D113555607,"$6,808"
5497,Round,1.00 ct.,D,VS1,Very Good,GIA,64.9 %,57 %,Very Good,Very Good,Very Good,6.15x6.24x4.02 mm,1.01,Medium - Thick,None,None,D113555675,"$6,808"
5498,Round,1.00 ct.,D,VS1,Excellent,GIA,64.2 %,57 %,Excellent,Very Good,Very Good,6.21x6.25x4 mm,1.01,Medium - Thick,None,None,D113556178,"$6,808"
5499,Round,1.00 ct.,D,VS1,Very Good,GIA,64.7 %,57 %,Excellent,Very Good,Very Good,6.16x6.23x4.01 mm,1.01,Thin - Thick,None,None,D113557082,"$6,808"
5500,Round,1.50 ct.,K,VVS2,Ideal,GIA,62.8 %,55 %,Very Good,Very Good,Excellent,7.25x7.29x4.57 mm,1.01,Medium - Sl. Thick,n/a,Medium,D113677336,"$6,808"
5501,Round,1.00 ct.,F,VS1,Very Good,GIA,62.2 %,64 %,Excellent,Very Good,Very Good,6.3x6.38x3.94 mm,1.01,Medium - Thick,None,Strong,D113692027,"$6,808"
5502,Round,1.02 ct.,E,VS1,Super Ideal,GIA,59.7 %,60 %,Excellent,Excellent,Excellent,6.52x6.55x3.91 mm,1.00,n/a,None,Medium,D112990106,"$6,809"
5503,Round,1.20 ct.,I,VVS1,Super Ideal,GIA,62.9 %,58 %,Excellent,Excellent,Excellent,6.70x6.75x4.23 mm,1.01,n/a,None,None,D113573077,"$6,809"
5504,Round,1.00 ct.,H,VS2,Super Ideal,GIA,62.6 %,57 %,Excellent,Excellent,Excellent,6.34x6.38x3.98 mm,1.01,Medium - Sl. Thick,None,None,D113838504,"$6,809"
5505,Round,1.00 ct.,H,VS2,Super Ideal,GIA,62.7 %,58 %,Excellent,Excellent,Excellent,6.36x6.40x4.00 mm,1.01,Medium - Sl. Thick,None,None,D113848850,"$6,809"
5506,Round,0.80 ct.,D,IF,Super Ideal,GIA,63.0 %,56 %,Excellent,Excellent,Excellent,5.91x5.87x3.71 mm,1.01,n/a,None,None,D112089528,"$6,810"
5507,Round,1.27 ct.,J,VS2,Super Ideal,GIA,63.3 %,56 %,Excellent,Excellent,Excellent,6.88x6.84x4.34 mm,1.01,Thin - Sl. Thick,None,None,D112852946,"$6,810"
5508,Round,1.00 ct.,F,VS1,Ideal,GIA,62.8 %,59 %,Excellent,Very Good,Very Good,6.25x6.34x3.95 mm,1.01,Thin - Thick,None,Faint,D113838067,"$6,810"
5509,Round,1.06 ct.,H,SI1,Super Ideal,GIA,62.4 %,56 %,Excellent,Excellent,Excellent,6.55x6.51x4.08 mm,1.01,n/a,None,None,D112983883,"$6,812"
5510,Round,0.98 ct.,G,VVS2,Super Ideal,GIA,62.8 %,58 %,Excellent,Excellent,Excellent,6.3x6.33x3.97 mm,1.00,n/a,None,None,D113353891,"$6,812"
5511,Round,1.01 ct.,F,VS1,Ideal,GIA,61.8 %,61 %,Excellent,Excellent,Excellent,6.40 x 6.44 x 3.97 mm,1.01,n/a,None,Medium,D113438447,"$6,813"
5512,Round,1.01 ct.,D,VS1,Excellent,GIA,64.5 %,57 %,Excellent,Very Good,Very Good,6.20 x 6.27 x 4.02 mm,1.01,n/a,None,None,D113127680,"$6,815"
5513,Round,1.01 ct.,H,VS1,Super Ideal,GIA,61.1 %,59 %,Excellent,Excellent,Excellent,6.46 x 6.48 x 3.96 mm,1.00,n/a,None,None,D113691149,"$6,815"
5514,Round,1.00 ct.,E,VS2,Super Ideal,GIA,62.8 %,55 %,Excellent,Excellent,Excellent,6.35x6.39x4 mm,1.01,n/a,None,Medium,D112936982,"$6,816"
5515,Round,1.00 ct.,E,VS2,Super Ideal,GIA,62.8 %,57 %,Excellent,Excellent,Excellent,6.31x6.35x3.98 mm,1.01,Sl. Thick,None,Medium,D113119041,"$6,816"
5516,Round,1.05 ct.,H,VS1,Super Ideal,GIA,62.6 %,58 %,Excellent,Excellent,Excellent,6.42x6.46x4.03 mm,1.01,Sl. Thick,None,Faint,D113100190,"$6,817"
5517,Round,0.77 ct.,D,IF,Super Ideal,GIA,59.5 %,55 %,Excellent,Excellent,Excellent,6.03x6x3.58 mm,1.01,n/a,None,Medium,D113255037,"$6,819"
5518,Round,1.00 ct.,D,SI1,Super Ideal,GIA,61.4 %,60 %,Excellent,Excellent,Excellent,6.37 x 6.41 x 3.92 mm,1.01,n/a,None,None,D113549507,"$6,819"
5519,Round,1.00 ct.,G,VS1,Super Ideal,GIA,61.7 %,59 %,Excellent,Excellent,Very Good,6.37x6.41x3.94 mm,1.01,Medium - Thick,None,None,D113848308,"$6,821"
5520,Round,1.00 ct.,E,VS1,Super Ideal,GIA,62.8 %,56 %,Excellent,Excellent,Excellent,6.32x6.36x3.98 mm,1.01,Medium - Sl. Thick,n/a,Medium,D113787868,"$6,822"
5521,Round,1.01 ct.,I,IF,Super Ideal,GIA,60.7 %,60 %,Excellent,Excellent,Excellent,6.47x6.5x3.94 mm,1.00,Thin - Sl. Thick,None,None,D113289346,"$6,823"
5522,Round,1.00 ct.,D,VS2,Excellent,GIA,59.8 %,63 %,Excellent,Excellent,Very Good,6.4x6.44x3.84 mm,1.01,n/a,n/a,None,D113656112,"$6,823"
5523,Round,0.83 ct.,D,IF,Super Ideal,GIA,61.9 %,58 %,Excellent,Excellent,Excellent,6.04x5.99x3.72 mm,1.01,n/a,None,None,D113451966,"$6,824"
5524,Round,1.01 ct.,H,VVS1,Super Ideal,GIA,61.1 %,59 %,Excellent,Excellent,Excellent,6.43x6.46x3.94 mm,1.00,Medium - Sl. Thick,None,Medium,D113573821,"$6,827"
5525,Round,1.50 ct.,F,SI2,Very Good,GIA,64.7 %,57 %,Excellent,Good,Very Good,7.19x7.09x4.62 mm,1.01,n/a,n/a,None,D113320561,"$6,828"
5526,Round,1.02 ct.,F,VS1,Super Ideal,GIA,62.0 %,58 %,Excellent,Excellent,Excellent,6.39x6.43x3.98 mm,1.01,Sl. Thick,None,Medium,D113849143,"$6,829"
5527,Round,1.01 ct.,D,VS2,Super Ideal,GIA,63.2 %,57 %,Excellent,Excellent,Excellent,6.4x6.35x4.03 mm,1.01,n/a,None,Medium,D113238653,"$6,830"
5528,Round,1.00 ct.,E,VS1,Super Ideal,GIA,62.4 %,58 %,Excellent,Excellent,Excellent,6.39x6.36x3.98 mm,1.00,n/a,None,Strong,D113391694,"$6,830"
5529,Round,1.50 ct.,G,SI2,Super Ideal,GIA,63.0 %,55 %,Excellent,Very Good,Excellent,7.24x7.32x4.59 mm,1.01,Medium,n/a,Strong,D113482592,"$6,830"
5530,Round,1.02 ct.,F,SI1,Super Ideal,GIA,62.5 %,59 %,Excellent,Excellent,Excellent,6.36x6.42x4 mm,1.01,Medium - Sl. Thick,n/a,None,D113619388,"$6,830"
5531,Round,1.19 ct.,J,VVS1,Super Ideal,GIA,61.1 %,60 %,Excellent,Excellent,Excellent,6.79x6.85x4.17 mm,1.01,Medium - Sl. Thick,None,None,D113709123,"$6,831"
5532,Round,0.90 ct.,E,VVS2,Excellent,GIA,62.6 %,55 %,Very Good,Good,Very Good,6.12x6.22x3.86 mm,1.02,Medium - Sl. Thick,None,Faint,D11326515,"$6,832"
5533,Round,1.01 ct.,E,VS2,Super Ideal,GIA,62.8 %,57 %,Excellent,Excellent,Excellent,6.39x6.43x4.03 mm,1.01,n/a,None,Strong,D113134216,"$7,801"
5534,Round,1.00 ct.,D,SI1,Super Ideal,GIA,63.3 %,58 %,Excellent,Excellent,Excellent,6.31x6.35x4.01 mm,1.01,n/a,None,None,D113397207,"$7,801"
5535,Round,1.30 ct.,D,SI1,Super Ideal,GIA,62.3 %,58 %,Excellent,Excellent,Excellent,6.95x6.93x4.32 mm,1.00,Sl. Thick,None,Medium,D112262146,"$7,805"
5536,Round,1.01 ct.,G,IF,Super Ideal,GIA,62.8 %,56 %,Excellent,Excellent,Excellent,6.38x6.41x4.01 mm,1.00,Medium - Sl. Thick,None,Faint,D113519755,"$7,805"
5537,Round,0.85 ct.,D,FL,Super Ideal,GIA,62.2 %,58 %,Excellent,Excellent,Excellent,6.02x6.07x3.76 mm,1.01,n/a,None,None,D113467663,"$7,806"
5538,Round,1.41 ct.,I,VS2,Super Ideal,GIA,63.5 %,58 %,Excellent,Excellent,Excellent,7.15x7.09x4.52 mm,1.01,n/a,None,None,D111985941,"$7,809"
5539,Round,1.51 ct.,K,VVS2,Super Ideal,GIA,61.6 %,59 %,Excellent,Excellent,Excellent,7.37x7.39x4.55 mm,1.00,n/a,None,Faint,D113092384,"$7,809"
5540,Round,1.12 ct.,F,VVS2,Super Ideal,GIA,60.5 %,60 %,Excellent,Excellent,Excellent,6.72 x 6.76 x 4.08 mm,1.01,n/a,None,Medium,D112413834,"$7,810"
5541,Round,1.50 ct.,H,SI2,Super Ideal,GIA,62.0 %,60 %,Excellent,Excellent,Excellent,7.33x7.29x4.53 mm,1.01,Medium - Sl. Thick,None,Faint,D113615792,"$7,810"
5542,Round,1.12 ct.,G,VS2,Super Ideal,GIA,63.0 %,57 %,Excellent,Excellent,Excellent,6.59x6.63x4.17 mm,1.01,n/a,None,None,D112831768,"$7,811"
5543,Round,1.00 ct.,D,VS1,Super Ideal,GIA,61.4 %,60 %,Excellent,Excellent,Excellent,6.36x6.42x3.93 mm,1.01,Thin - Sl. Thick,None,Strong,D113579892,"$7,811"
5544,Round,0.99 ct.,E,VS1,Super Ideal,GIA,61.8 %,60 %,Excellent,Excellent,Excellent,6.38x6.4x3.95 mm,1.00,Sl. Thick,n/a,None,D113692122,"$7,811"
5545,Round,1.00 ct.,D,VVS2,Very Good,GIA,64.7 %,57 %,Excellent,Very Good,Very Good,6.27x6.16x4.02 mm,1.02,n/a,None,None,D112894966,"$7,812"
5546,Round,1.02 ct.,H,IF,Super Ideal,GIA,62.5 %,58 %,Excellent,Excellent,Excellent,6.42x6.46x4.02 mm,1.01,Sl. Thick,None,None,D113100188,"$7,812"
5547,Round,1.02 ct.,H,IF,Super Ideal,GIA,62.0 %,59 %,Excellent,Excellent,Excellent,6.47x6.43x4 mm,1.01,n/a,None,None,D113238986,"$7,812"
5548,Round,1.11 ct.,E,VS1,Super Ideal,GIA,62.7 %,58 %,Excellent,Excellent,Excellent,6.57 x 6.62 x 4.14 mm,1.01,n/a,None,Strong,D112954896,"$7,814"
5549,Round,1.30 ct.,E,SI2,Super Ideal,GIA,63.4 %,55 %,Excellent,Excellent,Excellent,6.92x6.86x4.37 mm,1.01,n/a,None,None,D113276751,"$7,814"
5550,Round,1.00 ct.,F,VVS2,Ideal,GIA,63.5 %,57 %,Excellent,Very Good,Very Good,6.2x6.29x3.97 mm,1.01,Medium - Thick,None,None,D113641261,"$7,814"
5551,Round,0.86 ct.,D,FL,Super Ideal,GIA,61.6 %,58 %,Excellent,Excellent,Excellent,6.07x6.1x3.75 mm,1.00,n/a,None,None,D113095354,"$7,818"
5552,Round,1.01 ct.,G,VVS2,Excellent,GIA,62.9 %,56 %,Good,Very Good,Very Good,6.33x6.36x3.99 mm,1.00,Medium - Thick,None,None,D17518543,"$7,820"
5553,Round,1.01 ct.,F,VS2,Super Ideal,GIA,59.8 %,60 %,Excellent,Excellent,Excellent,6.50 x 6.53 x 3.90 mm,1.00,n/a,None,None,D113587380,"$7,821"
5554,Round,1.40 ct.,H,SI2,Super Ideal,GIA,63.3 %,56 %,Excellent,Excellent,Excellent,7.08x7.12x4.50 mm,1.01,Thin - Sl. Thick,None,None,D113686380,"$7,823"
5555,Round,1.00 ct.,F,VS1,Super Ideal,GIA,62.6 %,58 %,Excellent,Excellent,Excellent,6.34x6.37x3.98 mm,1.00,Sl. Thick,None,Faint,D112854196,"$7,824"
5556,Round,1.00 ct.,G,VS1,Super Ideal,GIA,62.9 %,57 %,Excellent,Excellent,Excellent,6.33x6.36x3.99 mm,1.00,n/a,n/a,None,D113558372,"$7,824"
5557,Round,1.00 ct.,G,VS1,Super Ideal,GIA,62.4 %,59 %,Excellent,Excellent,Excellent,6.33x6.37x3.96 mm,1.01,n/a,None,None,D113558444,"$7,824"
5558,Round,1.14 ct.,I,IF,Super Ideal,GIA,62.2 %,57 %,Excellent,Excellent,Excellent,6.72x6.67x4.17 mm,1.01,Thin - Medium,None,None,D113626293,"$7,824"
5559,Round,1.01 ct.,F,VS2,Super Ideal,GIA,61.5 %,57 %,Excellent,Excellent,Excellent,6.45x6.41x3.95 mm,1.01,Medium - Sl. Thick,None,None,D113260416,"$7,828"
5560,Round,1.00 ct.,H,SI1,Super Ideal,GIA,62.3 %,58 %,Excellent,Excellent,Excellent,6.34x6.39x3.96 mm,1.01,Thin - Sl. Thick,None,None,D113712872,"$7,828"
5561,Round,1.00 ct.,E,VVS1,Very Good,GIA,64.8 %,58 %,Excellent,Very Good,Very Good,6.22x6.14x4.01 mm,1.01,Thick,None,None,D113626162,"$7,829"
5562,Round,1.00 ct.,E,VVS1,Excellent,GIA,64.3 %,57 %,Excellent,Very Good,Very Good,6.16x6.24x3.99 mm,1.01,n/a,n/a,None,D113626163,"$7,829"
5563,Round,1.35 ct.,J,IF,Super Ideal,GIA,62.7 %,58 %,Excellent,Excellent,Excellent,7.01x7.05x4.41 mm,1.01,Sl. Thick,None,None,D113535877,"$7,831"
5564,Round,1.87 ct.,K,SI1,Super Ideal,GIA,62.8 %,56 %,Excellent,Excellent,Excellent,7.83x7.87x4.93 mm,1.01,Medium - Sl. Thick,None,Faint,D113587998,"$7,832"
5565,Round,1.20 ct.,E,SI1,Super Ideal,GIA,62.1 %,56 %,Excellent,Excellent,Excellent,6.82x6.78x4.22 mm,1.01,n/a,None,None,D113276444,"$7,833"
5566,Round,1.42 ct.,I,SI1,Super Ideal,GIA,62.5 %,57 %,Excellent,Excellent,Excellent,7.17x7.14x4.47 mm,1.00,n/a,None,None,D112315505,"$7,834"
5567,Round,1.50 ct.,K,IF,Super Ideal,GIA,62.5 %,60 %,Excellent,Excellent,Excellent,7.26x7.3x4.55 mm,1.01,Sl. Thick,None,Strong,D113530710,"$7,834"
5568,Round,1.00 ct.,D,VS1,Excellent,GIA,64.8 %,57 %,Excellent,Excellent,Very Good,6.18 x 6.24 x 4.03 mm,1.01,n/a,None,None,D113684761,"$7,834"
5569,Round,1.00 ct.,F,VVS1,Very Good,GIA,64.8 %,55 %,Excellent,Very Good,Very Good,6.25x6.16x4.02 mm,1.01,n/a,n/a,None,D15030003,"$7,835"
5570,Round,1.73 ct.,G,SI2,Super Ideal,GIA,63.1 %,57 %,Excellent,Excellent,Excellent,7.62 x 7.65 x 4.82 mm,1.00,n/a,None,None,D112729189,"$7,836"
5571,Round,1.01 ct.,F,VS2,Ideal,GIA,59.8 %,61 %,Excellent,Excellent,Excellent,6.50 x 6.54 x 3.90 mm,1.01,n/a,None,None,D113839194,"$7,838"
5572,Round,1.00 ct.,E,SI2,Super Ideal,GIA,61.9 %,59 %,Excellent,Excellent,Excellent,6.41x6.37x3.96 mm,1.01,n/a,None,Faint,D13292899,"$7,841"
5573,Round,1.20 ct.,H,VVS2,Super Ideal,GIA,63.2 %,58 %,Excellent,Excellent,Excellent,6.76x6.71x4.26 mm,1.01,n/a,None,Faint,D113504220,"$7,841"
5574,Round,1.03 ct.,G,VS1,Super Ideal,GIA,61.9 %,58 %,Excellent,Excellent,Excellent,6.47 x 6.51 x 4.02 mm,1.01,n/a,None,None,D113690518,"$7,841"
5575,Round,1.01 ct.,D,VS1,Super Ideal,GIA,62.4 %,57 %,Excellent,Excellent,Excellent,6.37x6.41x3.99 mm,1.01,n/a,None,Faint,D113142534,"$7,842"
5576,Round,1.19 ct.,F,SI1,Super Ideal,GIA,61.9 %,59 %,Excellent,Excellent,Excellent,6.72x6.76x4.17 mm,1.01,Sl. Thick,None,None,D113030594,"$7,845"
5577,Round,1.40 ct.,J,VVS2,Ideal,GIA,62.3 %,61 %,Excellent,Excellent,Excellent,7.09x7.14x4.43 mm,1.01,Sl. Thick,None,None,D113479561,"$7,845"
5578,Round,1.01 ct.,D,VS2,Super Ideal,GIA,62.8 %,57 %,Excellent,Excellent,Excellent,6.35x6.39x4 mm,1.01,n/a,None,Faint,D113276405,"$7,849"
5579,Round,1.20 ct.,H,VS1,Super Ideal,GIA,63.0 %,56 %,Excellent,Excellent,Excellent,6.74x6.75x4.25 mm,1.00,Medium - Sl. Thick,None,Medium,D113573697,"$7,849"
5580,Round,1.50 ct.,J,VS1,Super Ideal,GIA,63.1 %,57 %,Excellent,Excellent,Excellent,7.29x7.23x4.59 mm,1.01,n/a,None,None,D113533508,"$8,800"
5581,Round,1.04 ct.,G,VS1,Super Ideal,GIA,62.6 %,58 %,Excellent,Excellent,Excellent,6.43x6.44x4.03 mm,1.00,Sl. Thick,None,None,D113573706,"$8,800"
5582,Round,1.35 ct.,I,VS1,Super Ideal,GIA,62.7 %,58 %,Excellent,Excellent,Excellent,7x7.04x4.4 mm,1.01,Medium - Sl. Thick,None,None,D113641305,"$8,800"
5583,Round,1.00 ct.,D,VVS2,Very Good,GIA,64.3 %,55 %,Excellent,Good,Very Good,6.18x6.26x4 mm,1.01,Sl. Thick - Thick,None,None,D113682721,"$8,802"
5584,Round,1.01 ct.,F,VS1,Ideal,GIA,60.9 %,61 %,Excellent,Excellent,Excellent,6.41x6.47x3.93 mm,1.01,n/a,None,None,D113577472,"$8,805"
5585,Round,1.00 ct.,F,VS1,Super Ideal,GIA,62.6 %,57 %,Excellent,Excellent,Excellent,6.34x6.39x3.99 mm,1.01,Medium - Sl. Thick,None,None,D113838158,"$8,807"
5586,Round,1.00 ct.,F,VS1,Super Ideal,GIA,62.6 %,57 %,Excellent,Excellent,Excellent,6.34x6.38x3.98 mm,1.01,Thin - Sl. Thick,None,None,D113838308,"$8,807"
5587,Round,1.00 ct.,F,VS1,Super Ideal,GIA,62.1 %,56 %,Excellent,Excellent,Excellent,6.38x6.42x3.98 mm,1.01,Thin - Sl. Thick,None,None,D113838462,"$8,807"
5588,Round,1.00 ct.,F,VS1,Super Ideal,GIA,61.5 %,55 %,Excellent,Excellent,Excellent,6.41x6.43x3.95 mm,1.00,Medium - Sl. Thick,None,None,D113848827,"$8,807"
5589,Round,1.00 ct.,F,VS1,Super Ideal,GIA,60.9 %,60 %,Excellent,Excellent,Excellent,6.44x6.47x3.93 mm,1.00,Thin - Sl. Thick,None,None,D113849039,"$8,807"
5590,Round,1.00 ct.,F,VS1,Super Ideal,GIA,62.8 %,58 %,Excellent,Excellent,Excellent,6.35x6.40x4.00 mm,1.01,Medium - Sl. Thick,None,None,D113849209,"$8,807"
5591,Round,1.00 ct.,F,VS1,Super Ideal,GIA,60.6 %,59 %,Excellent,Excellent,Excellent,6.42x6.44x3.90 mm,1.00,Medium - Sl. Thick,None,None,D113849327,"$8,807"
5592,Round,1.00 ct.,G,IF,Super Ideal,GIA,59.3 %,59 %,Excellent,Excellent,Excellent,6.52x6.54x3.87 mm,1.00,Medium - Sl. Thick,None,None,D113695672,"$8,808"
5593,Round,1.00 ct.,F,VVS2,Super Ideal,GIA,63.2 %,56 %,Excellent,Excellent,Excellent,6.32x6.36x4.01 mm,1.01,n/a,None,None,D113799222,"$8,808"
5594,Round,1.50 ct.,D,SI2,Super Ideal,GIA,60.3 %,60 %,Excellent,Excellent,Excellent,7.35 x 7.40 x 4.45 mm,1.01,n/a,None,Strong,D113353680,"$8,812"
5595,Round,1.01 ct.,G,IF,Super Ideal,GIA,60.7 %,58 %,Excellent,Excellent,Excellent,6.46 x 6.49 x 3.93 mm,1.00,n/a,None,None,D113477360,"$8,812"
