Carat Weight,Color,Clarity,Cut,Depth %,Table %,Polish,Symmetry,Cut Grade,Length to Width,Culet,Fluorescence,Price
0.75,2,5,1,63.4,55.0,1,1,1,1.01,1,0,3557
0.73,3,4,1,63.1,57.0,1,1,1,1.01,1,0,3557
0.9,6,6,1,62.3,57.0,1,1,1,1.01,1,0,3558
0.82,4,6,1,62.9,57.0,1,1,1,1.01,1,0,3558
0.61,1,2,1,62.5,56.0,1,1,1,1.01,1,1,3558
1.11,7,8,1,61.4,59.0,1,1,1,1.0,1,0,3558
0.83,5,5,1,60.8,58.0,1,1,1,1.0,0,0,3558
1.01,7,8,1,62.5,57.0,1,1,1,1.01,1,1,3559
0.8,2,5,1,63.0,55.0,1,1,1,1.0,1,1,3559
0.54,1,1,1,62.3,56.0,1,1,1,1.01,0,0,3559
1.01,3,8,4,67.3,55.0,1,2,4,1.0,0,0,3560
0.83,1,6,1,62.6,57.0,1,1,1,1.01,1,1,3560
1.02,7,7,4,64.6,59.0,1,2,2,1.01,1,0,3560
0.91,5,6,2,63.3,58.0,1,1,2,1.0,1,0,3562
0.7,2,5,2,61.1,62.0,1,1,1,1.01,1,0,3563
0.8,5,3,1,62.6,56.0,1,1,1,1.01,1,1,3563
0.9,6,6,1,63.2,57.0,1,1,1,1.01,1,0,3563
1.0,6,7,4,66.8,58.0,1,2,3,1.01,1,0,3563
1.0,4,8,3,64.0,58.0,1,2,2,1.01,1,0,3563
0.62,1,3,1,62.9,57.0,1,1,1,1.01,1,0,3563
1.0,6,7,4,65.7,56.0,1,3,3,1.0,1,1,3563
1.0,8,3,2,63.6,57.0,1,1,1,1.01,0,0,3563
1.0,8,5,1,62.6,59.0,1,1,1,1.01,1,2,3564
0.75,3,5,1,62.7,57.0,1,1,1,1.01,1,0,3564
1.3,8,8,2,60.8,62.0,1,1,1,1.65,0,0,3564
0.63,1,2,1,62.2,56.0,1,1,1,1.01,1,2,3564
1.0,7,8,2,60.6,61.0,1,1,1,1.01,1,1,3565
1.01,7,5,5,67.0,60.0,1,3,3,1.02,1,1,3565
0.9,6,5,2,60.6,61.0,1,2,1,1.01,1,1,3565
0.8,5,3,1,62.3,59.0,1,1,1,1.01,1,0,3565
0.8,5,3,1,62.4,59.0,1,1,1,1.01,1,0,3565
0.72,3,2,1,63.4,56.0,1,1,1,1.01,1,1,3566
0.67,4,3,1,63.0,56.0,1,1,1,1.01,1,0,3566
0.8,1,5,1,62.5,56.0,1,1,1,1.01,1,2,3566
0.96,7,5,3,64.3,57.0,1,2,2,1.0,1,0,3567
0.8,1,6,1,62.2,59.0,1,1,1,1.0,0,1,3567
0.63,1,3,1,62.2,56.0,1,1,1,1.0,1,0,3568
0.83,3,6,1,60.7,57.0,1,1,1,1.0,1,1,3568
0.9,7,3,3,59.2,60.0,1,2,2,1.0,1,0,3568
0.54,1,1,1,62.0,57.0,1,1,1,1.0,0,0,3569
0.8,4,6,1,62.5,57.0,1,1,1,1.01,1,0,3569
0.79,5,4,1,62.7,57.0,1,1,1,1.01,0,1,3571
0.8,4,6,1,62.7,56.0,1,1,1,1.01,1,0,3571
0.8,4,6,1,63.3,56.0,1,1,1,1.01,1,0,3571
0.8,5,4,1,62.4,58.0,1,1,1,1.01,1,0,3571
0.7,2,6,1,62.8,55.0,1,1,1,1.01,1,0,3571
0.91,5,7,1,62.4,58.0,1,1,1,1.0,1,0,3571
0.8,4,6,1,62.6,57.0,1,1,1,1.01,1,0,3571
0.71,1,5,1,63.2,56.0,1,1,1,1.01,1,0,3572
0.8,4,4,1,59.7,59.0,1,1,2,1.0,1,1,3572
0.81,3,6,1,63.2,56.0,1,1,1,1.01,1,1,3572
0.75,4,3,1,62.4,56.0,1,1,1,1.01,1,0,3572
0.91,7,3,1,60.5,60.0,1,1,1,1.01,1,1,3573
1.01,8,4,2,63.6,56.0,1,1,1,1.01,1,1,3573
0.8,1,6,1,62.6,57.0,1,1,1,1.0,1,1,3573
0.8,1,6,1,62.4,58.0,1,1,1,1.0,1,1,3574
0.9,6,2,1,62.6,57.0,1,1,1,1.01,1,3,3574
0.9,1,7,2,61.1,59.0,1,3,2,1.01,1,0,3574
0.8,3,6,1,62.2,58.0,1,1,1,1.0,1,0,3574
1.0,8,6,1,61.9,60.0,1,1,1,1.01,1,3,3575
0.91,4,7,1,62.5,57.0,1,1,1,1.0,1,0,3575
1.01,4,8,4,66.4,55.0,1,2,3,1.01,0,0,3575
0.7,4,3,1,62.3,57.0,1,1,1,1.0,1,0,3575
0.7,1,4,1,63.0,58.0,1,1,1,1.01,1,0,3575
0.8,3,6,1,61.2,58.0,1,1,1,1.0,1,0,3576
0.6,1,3,2,60.4,62.0,1,1,1,1.01,1,0,3576
0.78,4,4,1,60.9,58.0,1,1,1,1.01,1,0,3577
0.8,4,4,1,62.7,57.0,1,1,1,1.01,0,1,3577
0.82,3,5,1,62.5,56.0,1,1,1,1.01,1,1,3577
0.75,4,3,1,61.1,58.0,1,1,1,1.0,0,0,3577
0.71,1,6,1,62.9,58.0,1,1,1,1.01,1,0,3577
1.0,7,7,1,62.0,57.0,1,1,1,1.0,1,2,3578
1.0,5,8,4,61.7,63.0,1,3,2,1.02,1,2,3581
0.9,1,5,4,64.8,57.0,2,2,3,1.01,0,3,3581
1.0,5,8,4,64.1,57.0,2,2,2,1.01,1,1,3581
0.82,5,3,1,62.3,55.0,1,1,1,1.01,1,0,3581
0.9,8,3,1,60.6,57.0,1,1,1,1.0,0,0,3582
0.81,3,6,1,60.5,58.0,1,1,1,1.0,1,0,3582
0.9,6,6,1,62.5,57.0,1,1,1,1.0,1,0,3582
0.8,1,7,1,62.6,58.0,1,1,1,1.0,1,0,3582
1.02,7,7,1,62.0,59.0,1,1,1,1.01,1,1,3583
0.9,1,7,2,63.6,58.0,1,1,2,1.01,1,0,3583
1.01,8,6,1,62.6,56.0,1,1,1,1.0,1,1,3583
1.0,7,7,1,63.0,55.0,1,1,1,1.0,1,0,3583
0.83,5,3,1,62.1,57.0,1,1,1,1.0,1,0,3585
0.75,3,6,1,62.6,59.0,1,1,1,1.01,1,0,3585
0.8,4,6,1,62.5,58.0,1,1,1,1.01,1,0,3585
0.8,4,6,1,62.8,57.0,1,1,1,1.01,1,0,3585
0.8,4,2,3,62.9,61.0,2,2,2,1.02,1,0,3585
0.92,1,7,4,64.5,56.0,2,2,2,1.02,1,1,3585
0.81,3,5,1,63.1,56.0,1,1,1,1.01,1,1,3586
1.01,5,8,4,66.5,58.0,2,2,3,1.01,1,0,3586
0.8,1,4,1,63.0,56.0,1,2,1,1.01,1,2,3586
1.21,8,7,1,63.0,58.0,1,1,1,1.01,1,2,3586
0.81,3,6,1,62.4,58.0,1,1,1,1.01,1,0,3586
1.01,7,7,1,61.1,59.0,1,1,1,1.64,0,0,3586
1.0,5,8,5,67.4,62.0,2,2,4,1.02,1,0,3587
1.0,8,7,1,63.0,60.0,1,1,1,1.01,1,0,3587
1.0,6,8,1,62.6,58.0,1,1,1,1.0,1,1,3587
0.84,4,6,1,62.5,58.0,1,1,1,1.01,1,1,3588
0.54,1,1,1,60.6,58.0,1,1,1,1.01,0,0,3588
0.52,1,1,1,61.4,59.0,1,1,1,1.01,1,0,3590
1.0,7,5,3,64.6,57.0,1,1,2,1.01,1,2,3590
0.75,1,6,1,63.2,56.0,1,1,1,1.01,1,0,3590
0.9,4,7,1,63.2,55.0,1,1,1,1.01,1,0,3590
0.8,2,6,2,60.4,61.0,1,1,1,1.0,1,2,3590
0.7,2,2,1,62.6,58.0,1,2,1,1.01,1,1,3590
0.51,1,1,1,59.6,59.0,1,1,1,1.01,1,0,3590
0.56,3,2,1,63.1,57.0,1,1,1,1.01,1,0,3590
0.7,3,4,1,62.3,60.0,1,1,1,1.01,1,0,3591
0.8,3,3,4,65.1,55.0,2,2,2,1.01,1,1,3591
0.8,4,6,1,63.4,56.0,1,1,1,1.01,1,0,3591
0.9,7,5,1,62.4,55.0,1,1,1,1.01,1,0,3591
0.8,1,4,4,64.7,59.0,2,2,2,1.01,1,2,3591
0.85,2,7,1,63.4,57.0,1,1,1,1.01,1,0,3592
0.83,5,3,1,62.4,59.0,1,1,1,1.0,1,0,3592
1.0,8,6,2,61.4,61.0,1,1,1,1.01,1,2,3592
0.9,8,7,4,66.3,58.0,1,2,3,1.01,1,0,3593
0.8,3,5,1,62.5,57.0,1,1,1,1.01,1,1,3593
0.7,4,2,1,62.6,56.0,1,1,1,1.0,1,0,3593
0.9,6,5,4,64.1,62.0,1,1,2,1.01,1,0,3593
0.8,4,5,1,62.6,56.0,1,1,1,1.01,1,0,3593
1.01,5,8,1,61.6,60.0,1,1,1,1.0,1,3,3593
1.0,5,7,4,67.6,59.0,1,2,4,1.01,1,1,3593
0.8,2,6,2,63.2,56.0,1,2,1,1.01,1,0,3594
0.8,1,6,1,62.4,57.0,1,1,1,1.01,1,1,3594
0.8,4,5,1,62.5,55.0,1,1,1,1.01,1,0,3594
0.8,4,4,1,60.7,60.0,1,1,1,1.0,1,1,3595
0.83,5,6,1,62.8,57.0,1,1,1,1.01,1,0,3595
0.8,3,4,2,62.9,52.0,1,1,1,1.01,1,1,3595
0.8,4,5,2,59.3,60.0,1,1,1,1.01,1,0,3595
0.78,2,5,1,60.9,60.0,1,1,1,1.01,1,1,3595
0.8,1,5,1,63.0,56.0,1,1,1,1.01,1,2,3595
1.0,3,8,4,64.7,55.0,1,2,2,1.02,1,0,3596
0.7,3,3,1,62.6,58.0,1,1,1,1.01,1,0,3596
0.81,4,4,1,63.1,57.0,1,1,1,1.01,0,1,3596
0.8,3,5,2,61.1,60.0,1,2,1,1.01,1,0,3596
0.8,3,3,3,63.9,59.0,2,2,2,1.01,1,2,3596
0.6,1,2,1,63.1,54.0,1,1,1,1.01,1,0,3596
0.6,1,2,1,62.1,60.0,1,1,1,1.01,1,0,3596
0.73,3,2,1,63.0,55.0,1,1,1,1.0,1,1,3596
0.6,1,2,1,61.8,58.0,1,1,1,1.01,1,0,3596
1.2,8,7,1,61.1,59.0,1,1,1,1.64,0,0,3596
1.01,8,3,3,62.5,65.0,1,1,2,1.01,1,3,3597
1.01,6,7,5,67.2,64.0,1,3,3,1.02,1,0,3597
0.8,3,5,1,61.1,60.0,1,1,1,1.01,1,1,3597
1.0,7,7,1,62.4,58.0,1,1,1,1.01,1,2,3599
0.8,4,5,1,59.9,59.0,1,1,1,1.01,1,0,3599
0.75,1,4,2,63.6,56.0,1,1,1,1.01,0,2,3599
1.21,8,7,1,62.3,59.0,1,1,1,1.01,1,0,3599
0.6,1,2,1,62.8,57.0,1,1,1,1.0,1,2,3600
1.0,8,5,1,62.8,56.0,1,1,1,1.01,1,2,3600
0.8,5,2,1,62.5,56.0,1,1,1,1.01,1,0,3604
0.75,3,4,1,60.9,60.0,1,1,1,1.01,1,0,3605
0.74,2,3,1,62.7,56.0,1,1,1,1.59,0,1,3606
0.9,6,3,3,63.9,56.0,2,2,2,1.01,1,0,3606
0.64,1,2,1,62.6,58.0,1,1,1,1.0,1,0,3606
0.79,1,5,1,62.4,60.0,1,1,1,1.01,1,1,3608
1.07,7,8,1,63.0,57.0,1,1,1,1.01,0,0,3608
0.9,5,7,2,60.1,61.0,1,1,1,1.0,1,0,3608
0.88,5,4,1,62.3,57.0,1,1,1,1.0,1,3,3608
1.0,2,8,4,62.9,64.0,1,2,2,1.01,1,0,3609
1.02,7,8,1,62.6,57.0,1,1,1,1.0,1,0,3609
0.9,4,7,1,62.3,55.0,1,1,1,1.01,1,0,3609
0.81,3,6,1,60.5,58.0,1,1,1,1.0,1,0,3610
1.3,8,8,2,63.4,56.0,2,2,1,1.01,1,1,3610
0.81,1,5,1,62.7,58.0,1,1,1,1.0,1,2,3610
0.83,5,3,1,61.6,56.0,1,1,1,1.0,1,1,3611
1.01,2,8,3,64.5,56.0,1,2,2,1.01,1,0,3611
0.71,2,2,1,62.1,58.0,1,1,1,1.01,1,0,3611
0.9,6,6,1,63.2,56.0,1,1,1,1.0,1,0,3611
0.8,3,6,2,62.9,57.0,1,1,3,1.01,0,0,3611
0.7,2,5,2,61.0,60.0,2,1,1,1.01,1,0,3611
0.7,3,4,1,62.9,56.0,1,1,1,1.0,1,0,3611
1.0,7,7,2,62.5,57.0,2,2,1,1.61,0,0,3611
0.54,1,1,1,60.1,59.0,1,1,1,1.01,0,0,3613
0.54,1,1,1,62.2,59.0,1,1,1,1.01,0,0,3613
0.54,1,1,1,62.2,58.0,1,1,1,1.01,1,0,3613
0.54,1,1,1,61.5,56.0,1,1,1,1.0,0,0,3613
0.82,5,3,1,62.0,54.0,1,1,1,1.0,1,1,3614
1.0,8,5,2,59.7,62.0,1,1,1,1.0,1,3,3614
1.0,8,5,2,59.8,62.0,1,1,1,1.01,1,3,3614
0.74,2,6,1,62.7,58.0,1,1,1,1.01,1,0,3614
0.8,4,6,1,62.6,58.0,1,1,1,1.01,1,0,3615
0.9,6,6,1,62.8,59.0,1,1,1,1.01,1,0,3615
0.8,4,6,1,61.9,59.0,1,1,1,1.01,1,0,3615
0.9,6,6,1,62.8,57.0,1,1,1,1.01,1,0,3615
0.9,7,3,1,63.3,57.0,1,1,1,1.0,0,1,3615
1.0,7,8,1,61.8,58.0,1,1,1,1.0,1,0,3615
0.9,7,3,1,60.3,60.0,1,1,1,1.01,1,1,3615
0.91,3,4,4,66.3,59.0,1,2,3,1.02,1,3,3615
0.9,1,7,1,62.8,57.0,1,1,1,1.01,1,3,3615
0.61,1,3,1,59.6,60.0,1,1,1,1.01,1,0,3615
0.81,4,5,1,61.1,58.0,1,1,1,1.01,1,1,3618
0.8,2,5,1,63.4,56.0,1,1,1,1.01,1,1,3618
0.7,2,2,3,63.9,58.0,1,2,2,1.01,1,1,3619
0.76,4,3,1,61.9,59.0,1,1,1,1.01,1,0,3620
0.75,4,3,1,62.7,57.0,1,1,1,1.01,1,0,3620
0.76,2,5,1,63.4,58.0,1,1,1,1.01,1,0,3620
0.81,3,6,1,62.7,56.0,1,1,1,1.01,1,0,3621
0.7,3,2,1,61.0,60.0,1,1,1,1.01,0,0,3621
0.53,1,1,1,59.6,58.0,1,1,1,1.01,1,0,3621
0.9,6,4,2,62.6,58.0,1,2,2,1.01,1,1,3621
1.0,7,5,4,58.8,63.0,1,2,2,1.01,1,2,3622
1.02,7,7,1,61.9,58.0,1,1,1,1.62,0,0,3622
0.63,1,2,1,62.8,56.0,1,1,1,1.0,1,1,3622
0.9,7,5,1,62.9,56.0,1,1,1,1.0,1,0,3622
0.72,2,4,1,62.7,57.0,1,1,1,1.01,1,0,3623
0.75,4,2,1,61.2,58.0,1,1,1,1.01,0,0,3623
1.01,8,7,1,62.7,59.0,1,1,1,1.01,1,0,3623
1.01,8,7,1,59.0,59.0,1,1,1,1.0,1,1,3623
0.73,1,4,1,63.4,56.0,1,1,1,1.01,1,1,3623
1.01,8,3,1,62.8,56.0,1,1,1,1.0,1,0,3623
0.83,4,6,1,62.8,58.0,1,1,1,1.01,1,0,3624
0.83,5,4,1,62.5,56.0,1,1,1,1.01,1,0,3624
0.75,1,6,1,62.7,57.0,1,1,1,1.01,1,0,3624
0.85,4,5,1,63.1,56.0,1,1,1,1.01,1,3,3624
0.82,4,6,1,63.0,57.0,1,1,1,1.01,1,0,3625
0.8,3,6,1,60.4,60.0,1,1,1,1.0,1,0,3625
0.84,5,5,1,61.7,59.0,1,1,1,1.01,1,0,3625
0.75,3,5,1,62.1,58.0,1,1,1,1.01,1,0,3625
0.56,1,1,1,61.0,59.0,1,1,1,1.01,1,0,3627
0.8,1,7,1,60.3,59.0,1,1,1,1.01,1,0,3627
1.01,8,5,2,63.5,57.0,1,1,2,1.01,1,0,3628
0.8,3,6,2,60.3,61.0,1,1,1,1.01,1,0,3628
0.8,4,4,1,62.4,57.0,1,1,2,1.01,1,0,3628
0.81,5,3,1,62.7,57.0,1,1,1,1.01,1,0,3628
1.01,7,8,1,62.1,59.0,1,1,1,1.01,1,0,3629
1.01,7,8,1,62.4,56.0,1,1,1,1.01,1,0,3629
0.75,2,6,1,63.0,58.0,1,1,1,1.01,1,0,3629
0.91,4,7,1,62.8,57.0,1,1,1,1.01,1,0,3630
0.96,3,7,1,62.7,55.0,1,1,1,1.0,1,3,3630
0.8,2,6,2,63.7,56.0,1,2,1,1.01,1,0,3630
0.87,2,7,1,62.8,56.0,1,1,1,1.0,1,0,3630
1.29,8,8,1,62.4,56.0,1,1,1,1.01,1,1,3630
0.75,1,4,1,63.2,56.0,1,1,1,1.01,1,1,3631
1.02,8,6,1,62.8,57.0,1,1,1,1.01,1,0,3631
0.85,4,6,1,62.6,59.0,1,1,1,1.01,0,0,3631
0.81,3,6,1,62.0,58.0,1,1,1,1.0,0,0,3632
0.96,5,8,2,61.6,61.0,1,1,1,1.01,1,0,3632
0.61,1,2,1,63.2,56.0,1,1,1,1.01,0,0,3632
0.75,3,4,1,62.8,55.0,1,1,1,1.01,1,0,3632
0.66,1,3,1,62.5,56.0,1,1,1,1.0,1,1,3632
0.8,2,5,3,63.9,57.0,1,3,2,1.01,0,0,3632
0.9,6,7,1,62.9,55.0,1,1,1,1.0,1,0,3632
0.75,3,4,1,61.1,59.0,1,1,1,1.01,1,0,3632
1.02,6,7,4,65.5,55.0,1,2,3,1.01,1,0,3633
0.7,3,2,1,63.3,55.0,1,1,1,1.01,1,0,3633
1.0,4,8,1,62.8,57.0,2,1,1,1.59,0,2,3633
0.8,5,5,1,62.4,58.0,1,1,1,1.01,1,0,3633
0.53,1,1,1,63.2,57.0,1,1,1,1.01,1,0,3633
1.0,4,8,2,63.3,59.0,1,2,1,1.01,0,1,3633
0.8,1,6,2,63.3,55.0,1,2,1,1.01,1,0,3633
1.02,6,8,2,61.7,61.0,1,1,1,1.01,1,2,3633
0.75,1,5,1,63.2,56.0,1,1,1,1.01,1,0,3634
0.8,2,5,1,62.7,56.0,1,1,1,1.0,1,1,3634
1.0,6,8,1,62.7,59.0,1,1,1,1.01,1,0,3634
0.75,1,5,1,62.4,58.0,1,1,1,1.01,1,0,3634
0.8,3,6,1,62.9,57.0,1,1,1,1.01,1,1,3636
0.61,1,3,2,59.2,61.0,1,1,1,1.0,1,0,3636
0.6,1,3,2,59.5,62.0,1,1,1,1.0,1,0,3636
0.8,1,5,3,64.1,57.0,1,2,2,1.01,1,0,3636
0.6,1,3,2,59.8,61.0,1,1,1,1.01,1,0,3636
0.61,1,3,1,59.8,60.0,1,1,1,1.01,1,0,3636
0.8,3,6,1,62.6,57.0,1,1,1,1.01,1,0,3636
0.6,1,3,1,62.0,55.0,1,1,1,1.01,1,0,3636
1.0,8,7,1,62.1,59.0,1,1,1,1.01,1,0,3636
0.61,1,3,1,60.3,60.0,1,1,1,1.0,1,0,3636
0.81,2,5,1,62.0,58.0,1,1,1,1.01,0,1,3637
0.8,4,5,1,60.0,60.0,1,1,1,1.0,1,0,3638
0.8,3,6,1,59.9,59.0,1,1,1,1.0,1,0,3638
0.83,5,5,1,61.6,57.0,1,1,1,1.0,1,0,3638
1.01,8,5,1,62.1,60.0,1,1,1,1.01,1,1,3638
0.9,3,8,3,61.2,58.0,2,3,2,1.01,1,0,3639
1.4,8,8,1,62.7,56.0,1,1,1,1.01,1,1,3639
0.7,3,3,1,63.0,54.0,1,1,1,1.01,1,0,3639
0.81,1,5,1,63.0,56.0,1,1,1,1.01,1,2,3640
0.82,4,5,2,60.2,61.0,1,1,1,1.0,1,0,3640
1.0,3,8,1,61.9,57.0,1,1,1,1.0,1,2,3641
0.9,5,6,2,62.4,58.0,1,2,2,1.01,0,0,3641
0.9,5,6,3,59.1,60.0,2,2,1,1.0,1,0,3641
0.9,5,6,3,59.4,61.0,1,2,1,1.0,0,1,3641
0.9,5,6,2,63.4,57.0,1,2,2,1.01,1,0,3641
1.01,6,8,2,63.1,59.0,1,1,2,1.01,1,3,3642
1.0,7,6,4,61.0,66.0,2,2,2,1.01,1,2,3642
0.8,4,5,1,60.5,58.0,1,1,1,1.01,1,1,3642
0.9,6,6,1,61.2,59.0,1,1,1,1.0,1,0,3643
1.0,5,8,1,62.7,58.0,1,2,1,1.01,1,0,3643
1.0,5,8,1,62.0,59.0,1,1,1,1.01,1,1,3643
0.65,1,3,1,62.9,55.0,1,1,1,1.01,0,0,3644
1.0,6,7,4,66.6,58.0,1,2,3,1.01,1,1,3644
0.71,4,2,1,62.2,60.0,1,1,1,1.01,1,0,3644
1.0,1,8,4,70.2,55.0,1,2,4,1.01,1,0,3644
0.53,1,1,1,59.4,59.0,1,1,1,1.01,1,0,3644
0.8,5,2,1,63.2,56.0,1,1,1,1.01,1,0,3644
0.71,4,2,2,60.0,61.0,1,1,1,1.0,1,0,3644
0.62,1,3,1,61.9,60.0,1,1,1,1.0,1,0,3644
0.9,6,5,5,58.6,64.0,2,3,2,1.0,2,0,3644
0.62,1,3,1,62.8,58.0,1,1,1,1.0,1,0,3644
0.62,1,3,1,61.3,59.0,1,1,1,1.01,1,0,3644
0.55,1,1,1,61.8,58.0,1,1,1,1.01,0,0,3646
0.8,2,6,2,63.3,57.0,1,2,1,1.01,1,0,3646
0.71,1,6,1,62.9,56.0,1,1,1,1.01,1,0,3646
0.9,7,3,1,62.6,56.0,1,1,1,1.0,1,0,3646
1.01,7,7,2,62.6,60.0,1,2,1,1.0,1,2,3648
1.01,7,7,1,63.1,55.0,1,1,1,1.01,1,3,3648
1.0,5,8,1,62.4,57.0,1,2,1,1.01,1,2,3648
1.0,6,8,4,63.9,61.0,2,2,2,1.01,1,1,3648
1.0,7,5,4,65.5,56.0,2,2,3,1.01,0,0,3648
0.8,2,4,1,62.9,57.0,1,1,1,1.01,1,1,3648
0.82,4,5,1,62.6,58.0,1,1,1,1.01,1,0,3649
0.9,6,4,3,64.4,59.0,1,2,2,1.01,1,0,3649
0.61,1,3,1,62.6,59.0,1,1,1,1.01,1,0,3650
0.61,1,3,1,62.6,57.0,1,1,1,1.0,0,0,3650
0.55,1,1,1,61.7,59.0,1,1,1,1.0,1,0,3650
0.9,5,7,1,59.6,60.0,1,1,1,1.0,1,0,3651
0.83,6,2,1,61.6,58.0,1,1,1,1.0,1,0,3651
0.63,1,3,1,62.5,56.0,1,1,1,1.01,1,0,3651
0.72,3,4,2,60.2,61.0,1,1,1,1.0,1,0,3651
0.63,1,3,1,62.8,57.0,1,1,1,1.01,1,0,3651
0.8,1,4,4,64.6,56.0,1,2,2,1.01,1,1,3652
1.02,7,6,4,62.5,59.0,3,3,3,1.02,2,1,3652
0.8,1,4,3,64.1,56.0,1,2,2,1.02,1,1,3652
1.0,2,8,4,64.6,57.0,1,2,2,1.01,1,1,3655
0.8,3,5,1,60.2,59.0,1,1,1,1.0,1,1,3655
0.9,4,6,3,64.2,55.0,1,2,2,1.02,0,1,3655
0.74,3,3,1,61.8,56.0,1,1,1,1.0,1,1,3655
0.6,1,2,1,59.5,60.0,1,1,1,1.0,1,0,3655
0.8,5,3,1,62.9,58.0,1,1,1,1.01,1,0,3655
0.61,1,2,1,63.4,57.0,1,1,1,1.01,1,0,3656
1.0,8,4,4,60.7,63.0,1,2,2,1.01,0,0,3656
0.57,1,1,1,62.1,58.0,1,1,1,1.01,0,0,3656
0.8,3,6,1,62.5,56.0,1,1,1,1.01,1,0,3656
0.8,2,5,1,62.3,57.0,1,2,1,1.01,1,0,3657
0.56,1,1,1,61.0,57.0,1,1,1,1.01,0,0,3657
0.8,4,5,2,63.3,55.0,2,2,1,1.01,1,0,3659
0.53,1,1,2,58.6,60.0,1,1,1,1.01,1,0,3659
0.8,5,2,1,62.8,56.0,1,1,1,1.01,1,0,3659
0.65,1,3,1,62.7,57.0,1,1,1,1.0,1,0,3660
1.01,8,3,1,62.8,57.0,1,1,1,1.0,0,1,3660
0.83,1,7,1,62.5,56.0,1,1,1,1.01,1,0,3660
0.75,2,6,1,63.1,56.0,1,1,1,1.01,1,0,3662
0.62,1,2,2,59.9,61.0,1,1,1,1.0,1,0,3664
0.75,2,5,1,63.0,58.0,1,1,1,1.0,1,0,3664
0.74,2,5,2,61.4,62.0,1,1,1,1.01,1,0,3665
1.02,8,5,3,64.2,57.0,1,2,2,1.01,0,0,3665
0.81,5,2,1,62.8,58.0,1,1,1,1.01,1,0,3666
0.7,1,4,1,62.6,57.0,1,1,1,1.01,1,0,3666
0.9,6,6,1,63.5,56.0,1,1,1,1.0,1,0,3666
0.92,4,8,2,59.2,61.0,1,1,1,1.0,1,0,3666
0.7,1,5,1,62.4,58.0,1,1,1,1.0,1,0,3667
0.63,1,3,1,62.4,57.0,1,1,1,1.01,1,0,3667
0.82,5,5,1,62.8,56.0,1,1,1,1.0,1,0,3668
0.7,3,2,1,62.9,54.0,1,1,1,1.01,1,0,3668
1.01,7,6,3,64.1,57.0,1,2,2,1.02,1,1,3669
1.0,2,7,4,67.0,59.0,1,1,3,1.01,1,1,3669
0.62,1,2,1,61.2,60.0,1,1,1,1.01,1,1,3669
0.6,1,2,1,62.2,58.0,1,1,1,1.01,1,0,3670
1.01,6,8,1,62.8,56.0,1,1,1,1.01,1,0,3670
0.83,4,5,1,62.4,58.0,1,1,1,1.0,1,0,3671
1.0,7,7,1,62.3,59.0,1,1,2,1.0,1,2,3671
0.82,1,7,1,62.7,58.0,1,1,1,1.01,1,0,3671
1.0,3,8,1,62.2,55.0,1,1,2,1.0,1,0,3671
1.0,3,8,4,64.7,57.0,2,2,2,1.01,1,1,3671
0.91,6,7,1,61.1,56.0,1,1,1,1.0,1,0,3672
0.85,3,6,1,62.9,57.0,1,1,1,1.0,1,3,3674
1.2,8,8,1,62.6,57.0,1,1,1,1.0,1,2,3674
1.03,7,7,1,62.8,57.0,1,1,1,1.0,1,1,3674
1.0,4,8,5,58.0,66.0,1,2,3,1.0,1,0,3674
0.8,1,6,1,62.5,59.0,1,1,1,1.01,1,1,3675
1.0,6,8,1,61.7,59.0,1,1,1,1.01,1,3,3675
0.62,1,3,1,61.6,57.0,1,1,1,1.01,1,0,3675
0.81,4,5,2,62.1,61.0,1,1,1,1.0,1,1,3676
0.8,2,5,2,63.1,56.0,1,2,1,1.01,1,0,3676
0.81,4,5,1,62.7,56.0,1,1,1,1.01,1,0,3676
0.64,1,2,1,62.9,56.0,1,1,1,1.01,1,1,3676
0.72,4,3,1,62.3,58.0,1,1,1,1.0,1,0,3677
0.76,2,5,1,62.8,58.0,1,1,1,1.01,1,0,3679
0.8,4,4,1,62.7,56.0,1,1,1,1.01,1,0,3679
0.8,2,6,1,59.9,59.0,1,1,1,1.01,1,0,3679
0.8,4,4,1,62.4,57.0,1,1,1,1.01,1,0,3679
0.55,1,1,1,62.2,58.0,1,1,1,1.01,0,0,3679
0.9,2,7,1,62.4,58.0,1,1,1,1.0,1,0,3680
1.0,8,4,2,59.5,60.0,1,2,1,1.01,0,1,3680
0.67,2,2,1,62.1,58.0,1,1,1,1.01,0,0,3680
0.75,1,4,1,62.7,58.0,1,1,1,1.01,1,1,3681
1.0,8,5,1,62.7,58.0,1,1,1,1.01,1,1,3683
0.77,2,3,1,62.7,58.0,1,1,1,1.01,1,3,3684
0.91,4,7,1,62.6,59.0,1,1,1,1.01,1,0,3684
1.0,8,3,4,64.7,57.0,1,2,2,1.01,1,1,3685
0.91,5,6,4,58.7,63.0,1,2,2,1.01,1,0,3685
1.01,5,8,4,64.2,57.0,1,3,2,1.02,1,0,3685
1.0,8,3,4,66.2,55.0,1,1,3,1.01,1,0,3685
0.83,4,6,1,63.2,57.0,1,1,1,1.01,1,0,3685
1.01,8,7,1,62.3,58.0,1,1,1,1.01,1,0,3686
1.0,8,5,1,62.6,55.0,1,1,1,1.01,1,2,3686
0.61,1,2,1,61.8,59.0,1,1,1,1.01,1,1,3686
0.82,5,3,1,62.5,55.0,1,1,1,1.01,1,0,3686
