,Shape,Price,Carat,Color,Clarity,Polish,Symmetry,Fluorescence,Depth,Table,L/W,Price/Ct,Culet,Stock No.,Delivery Date,Cut
7584,Cushion,"$4,172",1.21,G,SI2,Excellent,Excellent,None,67.8,61.0,1.03,"$3,448",None,LD14819349,Apr 19,Very Good
7585,Radiant,"$4,177",1.03,G,VS1,Very Good,Good,None,72.4,60.0,1.02,"$4,055",None,LD13365303,Apr 19,Very Good
7586,Cushion,"$4,180",1.20,I,VS2,Excellent,Very Good,Faint,68.0,60.0,1.01,"$3,483",None,LD15025724,Apr 19,Very Good
7587,Cushion,"$4,180",1.20,I,VS2,Excellent,Very Good,None,69.4,62.0,1.07,"$3,483",None,LD15072648,Apr 19,Very Good
7588,Princess,"$4,182",1.07,H,SI2,Excellent,Very Good,None,75.6,71.0,1.00,"$3,908",None,LD06707750,Apr 19,Good
7589,Princess,"$4,183",1.20,J,VVS2,Very Good,Good,None,68.7,69.0,1.01,"$3,486",None,LD14899426,Apr 19,Very Good
7590,Princess,"$4,183",1.20,J,VVS2,Excellent,Excellent,None,74.6,74.0,1.03,"$3,486",None,LD15732520,Apr 19,Very Good
7591,Radiant,"$4,187",1.20,I,SI2,Very Good,Good,None,68.3,75.0,1.20,"$3,489",None,LD15407609,Apr 19,Good
7592,Cushion,"$4,194",1.21,I,SI1,Excellent,Very Good,None,71.3,59.0,1.03,"$3,466",None,LD15692854,Apr 19,Good
7593,Cushion,"$4,116",0.70,F,IF,Excellent,Very Good,Strong Blue,69.5,61.0,1.02,"$5,880",None,LD12078414,Apr 16,Very Good
7594,Cushion,"$4,177",0.93,G,VVS1,Excellent,Very Good,None,67.8,61.0,1.12,"$4,491",None,LD02559689,Apr 16,Very Good
7595,Princess,"$4,116",0.83,F,VS1,Excellent,Excellent,None,70.4,71.0,1.01,"$4,959",None,LD05214101,Apr 15,Very Good
7596,Princess,"$4,116",0.83,F,VS1,Excellent,Excellent,None,68.8,70.0,1.00,"$4,959",None,LD05348423,Apr 15,Very Good
7597,Radiant,"$4,126",1.02,D,SI1,Very Good,Good,None,74.9,76.0,1.07,"$4,045",None,LD01234171,Apr 15,Good
7598,Radiant,"$4,126",1.02,D,SI1,Very Good,Good,None,74.7,74.0,1.12,"$4,045",None,LD01240182,Apr 15,Good
7599,Princess,"$4,134",0.81,F,VVS2,Excellent,Very Good,None,69.0,70.0,1.01,"$5,104",None,LD02591279,Apr 15,Very Good
7600,Princess,"$4,144",0.80,F,VVS1,Excellent,Very Good,None,72.0,68.0,1.02,"$5,180",None,LD03172234,Apr 15,Very Good
7601,Princess,"$4,144",0.80,E,VVS2,Excellent,Very Good,None,69.5,71.0,1.01,"$5,180",None,LD04981286,Apr 15,Very Good
7602,Princess,"$4,149",0.82,E,VS2,Excellent,Excellent,None,69.5,71.0,1.00,"$5,060",None,LD03503702,Apr 15,Very Good
7603,Cushion,"$4,154",0.80,F,VVS1,Excellent,Excellent,None,68.2,60.0,1.12,"$5,192",None,LD04212846,Apr 15,Very Good
7604,Princess,"$4,170",0.82,G,VVS1,Excellent,Excellent,None,69.6,70.0,1.01,"$5,085",None,LD05262854,Apr 15,Very Good
7605,Cushion,"$4,200",1.05,J,VVS2,Excellent,Excellent,None,65.5,55.0,1.16,"$4,000",Slightly Large,LD01234239,Apr 15,Very Good
7606,Princess,"$4,104",0.94,I,SI1,Excellent,Very Good,None,75.6,64.0,1.02,"$4,366",None,LD10427995,Apr 13,Astor Ideal
7607,Cushion,"$4,120",0.95,E,SI1,Excellent,Excellent,None,70.6,57.0,1.04,"$4,337",None,LD11453637,Apr 13,Astor Ideal
7608,Cushion,"$4,125",0.93,G,SI1,Excellent,Excellent,None,72.3,55.0,1.00,"$4,435",None,LD14716661,Apr 13,Astor Ideal
7609,Cushion,"$4,149",0.90,F,SI1,Excellent,Excellent,Faint,72.4,55.0,1.00,"$4,610",None,LD14827858,Apr 13,Astor Ideal
7610,Princess,"$4,150",1.01,F,SI1,Very Good,Good,None,69.1,74.0,1.01,"$4,109",None,LD04463540,Apr 13,Very Good
7611,Cushion,"$4,179",0.90,D,SI1,Very Good,Very Good,None,68.3,55.0,1.01,"$4,643",None,LD10515672,Apr 13,Astor Ideal
7612,Cushion,"$4,179",0.90,D,SI1,Very Good,Very Good,None,71.2,58.0,1.03,"$4,643",None,LD11453650,Apr 13,Astor Ideal
7613,Cushion,"$4,179",0.90,D,SI1,Very Good,Very Good,None,76.3,55.0,1.02,"$4,643",None,LD13854770,Apr 13,Astor Ideal
7614,Princess,"$4,235",0.90,G,SI1,Very Good,Very Good,None,73.2,72.0,1.04,"$4,706",None,LD15151354,Apr 13,Astor Ideal
7615,Cushion,"$4,249",1.05,D,VS1,Excellent,Excellent,Strong,67.9,59.0,1.14,"$4,047",None,LD14478822,Apr 13,Very Good
7616,Princess,"$4,268",0.74,H,VVS1,Excellent,Excellent,Faint,78.6,68.0,1.00,"$5,768",None,LD14048326,Apr 13,Astor Ideal
7617,Cushion,"$4,271",1.00,I,VVS2,Very Good,Very Good,None,69.5,58.0,1.03,"$4,271",None,LD14171108,Apr 13,Very Good
7618,Cushion,"$4,200",1.05,J,VVS2,Excellent,Excellent,None,65.5,55.0,1.16,"$4,000",Slightly Large,LD01234239,Apr 15,Very Good
7619,Princess,"$4,201",0.81,G,VVS1,Excellent,Excellent,None,68.9,71.0,1.01,"$5,186",None,LD01657198,Apr 15,Very Good
7620,Princess,"$4,201",0.81,G,VVS1,Excellent,Excellent,None,67.8,70.0,1.01,"$5,186",None,LD03360155,Apr 15,Very Good
7621,Princess,"$4,201",0.92,I,VVS2,Excellent,Very Good,None,69.4,71.0,1.01,"$4,566",None,LD04765680,Apr 15,Very Good
7622,Princess,"$4,201",0.92,H,SI1,Excellent,Very Good,None,68.9,71.0,1.01,"$4,566",None,LD05465673,Apr 15,Very Good
7623,Cushion,"$4,223",0.91,E,VS1,Very Good,Good,None,69.2,59.0,1.15,"$4,641",None,LD00464446,Apr 15,Very Good
7624,Princess,"$4,225",1.01,H,SI1,Excellent,Very Good,None,72.9,72.0,1.01,"$4,183",None,LD08939949,Apr 15,Very Good
7625,Princess,"$4,229",0.84,G,VVS2,Excellent,Excellent,None,70.4,71.0,1.01,"$5,035",None,LD04873909,Apr 15,Very Good
7626,Cushion,"$4,234",0.90,G,VS2,Excellent,Very Good,None,68.2,60.0,1.05,"$4,704",None,LD08856601,Apr 15,Very Good
7627,Princess,"$4,253",0.82,G,VVS1,Excellent,Excellent,None,70.7,71.0,1.01,"$5,187",None,LD03134604,Apr 15,Very Good
7628,Princess,"$4,253",0.82,G,VVS1,Excellent,Excellent,None,71.3,70.0,1.01,"$5,187",None,LD04832465,Apr 15,Very Good
7629,Radiant,"$4,282",1.02,E,VS2,Good,Good,None,74.9,75.0,1.16,"$4,198",None,LD01233891,Apr 15,Good
7630,Princess,"$4,283",0.81,E,VVS2,Excellent,Very Good,None,66.9,73.0,1.02,"$5,288",None,LD03674155,Apr 15,Very Good
7631,Cushion,"$4,292",1.03,H,VVS1,Very Good,Very Good,None,72.5,57.0,1.24,"$4,167",Small,LD00333564,Apr 15,Good
7632,Cushion,"$4,240",1.06,H,VS1,Excellent,Excellent,None,68.6,62.0,1.09,"$4,000",None,LD14571965,Apr 16,Very Good
7633,Radiant,"$4,247",1.00,G,SI1,Excellent,Excellent,Faint,66.1,67.0,1.43,"$4,247",None,LD15733564,Apr 16,Very Good
7634,Cushion,"$4,273",1.01,E,VS2,Excellent,Good,None,66.3,60.0,1.05,"$4,231",None,LD14457886,Apr 16,Very Good
7635,Radiant,"$4,293",1.04,G,VS2,Very Good,Very Good,None,69.4,63.0,1.14,"$4,128",None,LD14660904,Apr 16,Very Good
7636,Radiant,"$4,298",1.32,J,SI2,Excellent,Very Good,None,67.1,69.0,1.20,"$3,256",None,LD15367013,Apr 16,Very Good
7637,Princess,"$4,202",1.00,D,VS2,Very Good,Good,Medium,78.2,73.0,1.13,"$4,202",None,LD02262018,Apr 19,Good
7638,Cushion,"$4,208",1.01,H,VS2,Excellent,Very Good,None,70.0,60.0,1.07,"$4,166",None,LD13534348,Apr 19,Good
7639,Princess,"$4,210",1.01,G,VS1,Very Good,Good,Faint,69.4,82.0,1.02,"$4,168",None,LD12530866,Apr 19,Good
7640,Cushion,"$4,213",1.00,G,SI1,Excellent,Excellent,None,64.1,62.0,1.05,"$4,213",None,LD15603350,Apr 19,Very Good
7641,Princess,"$4,224",1.00,G,SI2,Very Good,Good,None,76.3,76.0,1.02,"$4,224",None,LD11803286,Apr 19,Good
7642,Cushion,"$4,229",1.20,I,VS1,Excellent,Very Good,None,69.7,62.0,1.03,"$3,524",None,LD15375758,Apr 19,Good
7643,Cushion,"$4,229",1.01,I,VS1,Excellent,Excellent,None,69.3,60.0,1.35,"$4,187",None,LD15700756,Apr 19,Very Good
7644,Princess,"$4,250",1.01,F,VS1,Good,Good,None,67.1,78.0,1.05,"$4,208",None,LD15166529,Apr 19,Good
7645,Cushion,"$4,252",1.03,E,VS1,Excellent,Excellent,Strong,67.6,58.0,1.15,"$4,128",None,LD15375754,Apr 19,Very Good
7646,Cushion,"$4,257",1.03,I,VS2,Very Good,Very Good,None,67.0,60.0,1.14,"$4,133",Very Small,LD01844625,Apr 19,Very Good
7647,Radiant,"$4,259",1.00,F,VS2,Excellent,Very Good,Faint,60.8,67.0,1.27,"$4,259",None,LD15213479,Apr 19,Very Good
7648,Cushion,"$4,266",1.20,H,SI1,Excellent,Excellent,None,67.3,61.0,1.10,"$3,555",None,LD15253663,Apr 19,Very Good
7649,Radiant,"$4,276",1.21,J,VVS2,Excellent,Very Good,None,68.8,65.0,1.25,"$3,534",None,LD14398976,Apr 19,Very Good
7650,Cushion,"$4,284",1.01,F,SI1,Excellent,Very Good,None,69.6,59.0,1.03,"$4,242",None,LD09616332,Apr 19,Good
7651,Cushion,"$4,285",1.23,I,VS2,Excellent,Excellent,None,67.8,59.0,1.10,"$3,484",None,LD13501095,Apr 19,Very Good
7652,Princess,"$4,292",0.90,F,VVS1,Excellent,Very Good,None,72.6,72.0,1.00,"$4,769",None,LD15673108,Apr 19,Very Good
7653,Princess,"$4,293",0.90,D,VS2,Very Good,Good,None,68.0,73.0,1.01,"$4,770",None,LD07184932,Apr 19,Very Good
7654,Princess,"$4,293",1.21,I,SI2,Very Good,Very Good,None,75.5,75.0,1.00,"$3,548",None,LD14532064,Apr 19,Good
7655,Cushion,"$4,225",1.00,G,VVS2,Excellent,Very Good,Faint,67.7,60.0,1.14,"$4,225",None,LD15394110,Apr 20,Very Good
7656,Princess,"$4,244",1.02,F,SI2,Excellent,Very Good,None,72.7,71.0,1.01,"$4,161",None,LD13946901,Apr 20,Very Good
7657,Radiant,"$4,262",1.20,I,SI1,Excellent,Excellent,None,68.1,65.0,1.31,"$3,552",None,LD15406838,Apr 20,Very Good
7658,Princess,"$4,279",1.01,H,VS2,Very Good,Good,None,67.1,74.0,1.03,"$4,237",None,LD14842534,Apr 20,Very Good
7659,Radiant,"$4,295",1.40,K,VS1,Very Good,Very Good,Faint,69.9,70.0,1.20,"$3,068",None,LD14733770,Apr 20,Very Good
7660,Princess,"$4,206",1.02,F,SI1,Excellent,Good,None,73.1,69.0,1.01,"$4,124",None,LD03591920,Apr 21,Very Good
7661,Radiant,"$4,200",1.01,H,VS1,Excellent,Very Good,None,68.9,63.0,1.25,"$4,158",None,LD15620137,Apr 26,Very Good
7662,Cushion,"$4,206",1.01,F,VVS2,Excellent,Very Good,Medium,69.7,62.0,1.18,"$4,164",None,LD14733118,Apr 26,Good
7663,Cushion,"$4,246",1.01,G,VS1,Excellent,Very Good,None,69.1,61.0,1.01,"$4,204",None,LD15620049,Apr 26,Very Good
7664,Cushion,"$4,278",1.24,J,VVS2,Excellent,Very Good,None,69.0,62.0,1.10,"$3,450",None,LD15522574,Apr 26,Very Good
7665,Cushion,"$4,286",1.03,E,VS1,Excellent,Excellent,Faint,70.1,57.0,1.13,"$4,161",None,LD15451459,Apr 26,Good
7666,Cushion,"$4,206",1.02,E,SI2,Very Good,Very Good,None,70.2,63.0,1.13,"$4,124",None,LD14669320,Apr 27,Good
7667,Cushion,"$4,208",1.00,F,VS1,Excellent,Very Good,Medium,69.7,58.0,1.06,"$4,208",None,LD15460687,Apr 27,Good
7668,Cushion,"$4,216",1.02,G,VS2,Excellent,Very Good,None,68.5,61.0,1.05,"$4,133",None,LD14669253,Apr 27,Very Good
7669,Cushion,"$4,227",0.96,E,VS1,Excellent,Very Good,None,69.1,60.0,1.04,"$4,403",None,LD15632771,Apr 27,Very Good
7670,Princess,"$4,233",1.00,E,VS2,Very Good,Good,None,74.9,73.0,1.01,"$4,233",None,LD14721489,Apr 27,Very Good
7671,Radiant,"$4,240",0.91,E,VS1,Excellent,Excellent,None,69.2,71.0,1.21,"$4,659",None,LD13999910,Apr 27,Very Good
7672,Cushion,"$4,242",1.01,H,SI1,Very Good,Good,None,60.4,58.0,1.07,"$4,200",None,LD15714037,Apr 27,Very Good
7673,Princess,"$4,257",1.20,I,VS1,Excellent,Very Good,Faint Blue,78.9,70.0,1.04,"$3,548",None,LD14727147,Apr 27,Good
7674,Cushion,"$4,261",1.29,J,VVS2,Excellent,Excellent,Strong Blue,69.0,61.0,1.05,"$3,303",None,LD15664134,Apr 27,Very Good
7675,Radiant,"$4,262",1.04,H,VS1,Excellent,Very Good,None,68.8,66.0,1.28,"$4,098",None,LD15382696,Apr 27,Very Good
7676,Cushion,"$4,263",1.00,D,VS2,Excellent,Excellent,Medium,67.9,61.0,1.11,"$4,263",None,LD15460685,Apr 27,Very Good
7677,Cushion,"$4,269",1.03,G,SI1,Very Good,Good,None,63.8,66.0,1.09,"$4,145",None,LD14669160,Apr 27,Very Good
7678,Radiant,"$4,292",1.03,H,VS1,Very Good,Very Good,Faint Blue,68.6,68.0,1.28,"$4,167",None,LD15558154,Apr 27,Very Good
7679,Cushion,"$4,296",1.01,E,SI1,Very Good,Good,None,67.6,54.0,1.12,"$4,253",None,LD14669244,Apr 27,Good
7680,Radiant,"$4,247",1.00,G,SI1,Very Good,Excellent,None,68.6,67.0,1.31,"$4,247",None,LD14938413,Apr 28,Very Good
7681,Cushion,"$4,255",1.01,G,SI1,Excellent,Very Good,None,67.7,60.0,1.09,"$4,213",None,LD10964220,Apr 28,Very Good
7682,Cushion,"$4,273",1.01,F,SI1,Excellent,Very Good,None,69.0,62.0,1.11,"$4,231",None,LD14751781,Apr 28,Very Good
7683,Princess,"$4,278",1.01,I,SI1,Very Good,Good,None,66.5,72.0,1.01,"$4,236",None,LD08016549,Apr 28,Very Good
7684,Cushion,"$4,203",1.02,G,VS1,Excellent,Excellent,None,66.6,62.0,1.04,"$4,121",None,LD15519039,May 26,Very Good
7685,Cushion,"$4,205",1.20,I,VS1,Excellent,Excellent,None,70.8,59.0,1.00,"$3,504",None,LD15675655,May 26,Good
7686,Cushion,"$4,216",1.16,D,VS2,Very Good,Very Good,Strong,70.1,60.0,1.11,"$3,634",None,LD15105786,May 26,Good
7687,Cushion,"$4,228",1.05,G,VS1,Excellent,Excellent,None,69.6,60.0,1.11,"$4,027",None,LD15573029,May 26,Good
7688,Princess,"$4,233",1.01,I,VS1,Excellent,Very Good,None,75.4,71.0,1.00,"$4,191",None,LD15646012,May 26,Good
7689,Cushion,"$4,255",1.01,F,VS2,Excellent,Excellent,Faint,68.8,67.0,1.01,"$4,213",None,LD15477183,May 26,Good
7690,Cushion,"$4,278",1.01,G,VS2,Excellent,Very Good,None,68.0,67.0,1.18,"$4,236",None,LD15737111,May 26,Good
7691,Cushion,"$4,283",1.21,J,VVS1,Excellent,Very Good,None,67.5,61.0,1.15,"$3,540",None,LD14048698,May 26,Very Good
7692,Cushion,"$4,200",1.02,G,IF,Excellent,Very Good,Faint,66.9,65.0,1.03,"$4,118",None,LD14365987,May 27,Very Good
7693,Princess,"$4,203",0.90,G,VVS1,Excellent,Excellent,None,75.0,74.0,1.00,"$4,670",None,LD15628903,May 27,Very Good
7694,Cushion,"$4,206",1.01,G,IF,Excellent,Excellent,Faint,66.8,59.0,1.00,"$4,164",None,LD14365957,May 27,Very Good
7695,Cushion,"$4,256",1.02,E,VS1,Excellent,Very Good,Medium,68.1,62.0,1.05,"$4,173",None,LD15714759,May 27,Very Good
7696,Cushion,"$4,276",1.01,H,VS1,Excellent,Excellent,Faint,68.3,65.0,1.19,"$4,234",None,LD15536686,May 27,Very Good
7697,Princess,"$4,202",1.06,F,SI2,Excellent,Excellent,None,72.2,69.0,1.01,"$3,964",None,LD15688959,May 28,Very Good
7698,Princess,"$4,205",1.00,E,SI1,Excellent,Excellent,None,72.2,71.0,1.01,"$4,205",None,LD14944350,May 28,Very Good
7699,Cushion,"$4,215",1.01,E,VS1,Excellent,Excellent,Medium,64.1,61.0,1.11,"$4,173",None,LD15008806,May 28,Very Good
7700,Cushion,"$4,219",0.97,D,VS1,Excellent,Excellent,Medium,68.1,59.0,1.02,"$4,349",None,LD15720301,May 28,Very Good
7701,Cushion,"$4,235",1.04,D,VS1,Excellent,Excellent,Very Strong,67.8,58.0,1.11,"$4,072",None,LD15608640,May 28,Very Good
7702,Princess,"$4,268",1.07,I,VVS2,Excellent,Excellent,Strong,72.4,70.0,1.01,"$3,989",None,LD15708241,May 28,Very Good
7703,Cushion,"$4,272",0.90,D,VS1,Excellent,Very Good,None,68.1,59.0,1.14,"$4,747",None,LD15671102,May 28,Very Good
7704,Cushion,"$4,273",1.01,D,SI1,Excellent,Excellent,Faint,67.7,61.0,1.01,"$4,231",None,LD15696976,May 28,Very Good
7705,Cushion,"$4,289",0.90,D,VS1,Excellent,Very Good,None,67.8,60.0,1.05,"$4,766",None,LD15625651,May 28,Very Good
7706,Cushion,"$4,300",1.00,E,VVS2,Excellent,Very Good,Strong,68.0,61.0,1.05,"$4,300",None,LD15707247,May 28,Very Good
7707,Cushion,"$4,276",1.01,D,VS2,Very Good,Excellent,Medium,69.1,58.0,1.01,"$4,234",None,LD15599537,Jun 1,Very Good
7708,Radiant,"$4,227",1.01,E,VS1,Excellent,Very Good,Very Strong,71.1,66.0,1.26,"$4,185",None,LD15227983,Jun 2,Very Good
7709,Cushion,"$4,233",1.30,D,SI2,Excellent,Excellent,Strong,69.0,59.0,1.08,"$3,256",None,LD15621923,Jun 2,Very Good
7710,Radiant,"$4,259",1.01,F,VS1,Excellent,Very Good,Strong,70.0,68.0,1.27,"$4,217",None,LD15683840,Jun 2,Very Good
7711,Cushion,"$4,292",1.03,I,VVS1,Excellent,Excellent,None,65.7,68.0,1.20,"$4,167",None,LD15592366,Jun 2,Good
7712,Cushion,"$4,205",1.00,E,VS2,Excellent,Very Good,None,69.4,67.0,1.07,"$4,205",None,LD15752275,Jun 4,Good
7713,Princess,"$4,253",1.01,I,VVS2,Excellent,Very Good,None,75.3,72.0,1.03,"$4,211",None,LD15655229,Jun 4,Good
7714,Cushion,"$4,339",1.03,I,IF,Excellent,Excellent,None,63.2,68.0,1.10,"$4,213",None,LD15488151,Jun 2,Good
7715,Cushion,"$4,326",1.03,H,VS1,Very Good,Excellent,None,65.6,64.0,1.05,"$4,200",None,LD15043968,Jun 1,Very Good
7716,Cushion,"$4,398",1.02,G,VS2,Excellent,Very Good,None,67.7,58.0,1.17,"$4,312",None,LD15653169,Jun 1,Very Good
7717,Cushion,"$4,300",1.00,E,VVS2,Excellent,Very Good,Strong,68.0,61.0,1.05,"$4,300",None,LD15707247,May 28,Very Good
7718,Radiant,"$4,332",1.00,E,SI1,Excellent,Excellent,None,67.7,65.0,1.27,"$4,332",None,LD15507482,May 28,Very Good
7719,Cushion,"$4,351",1.01,E,VS1,Excellent,Excellent,Medium,66.2,60.0,1.04,"$4,308",None,LD15112548,May 28,Very Good
7720,Princess,"$4,360",0.90,F,VVS2,Excellent,Very Good,None,74.8,68.0,1.01,"$4,844",None,LD15725049,May 28,Very Good
7721,Princess,"$4,374",1.01,F,SI1,Excellent,Excellent,None,71.4,71.0,1.01,"$4,331",None,LD15303249,May 28,Very Good
7722,Cushion,"$4,382",1.08,D,SI1,Excellent,Excellent,Faint,68.1,60.0,1.00,"$4,057",None,LD15707226,May 28,Very Good
7723,Princess,"$4,383",0.90,D,VS1,Excellent,Very Good,None,77.2,69.0,1.03,"$4,870",None,LD15714944,May 28,Good
7724,Cushion,"$4,397",1.00,E,VS1,Excellent,Excellent,Medium,64.6,60.0,1.04,"$4,397",None,LD15570308,May 28,Very Good
7725,Cushion,"$4,400",0.90,E,VVS2,Excellent,Excellent,None,68.0,59.0,1.14,"$4,889",None,LD15671077,May 28,Very Good
7726,Princess,"$4,303",1.20,G,SI1,Excellent,Excellent,None,72.2,71.0,1.01,"$3,586",None,LD15174150,May 27,Very Good
7727,Princess,"$4,366",1.01,F,VS2,Excellent,Very Good,None,72.2,71.0,1.02,"$4,323",None,LD15672092,May 27,Very Good
7728,Cushion,"$4,393",1.01,G,VS2,Excellent,Excellent,Faint,67.7,63.0,1.03,"$4,350",None,LD15626782,May 27,Very Good
7729,Cushion,"$4,397",1.00,F,VVS2,Excellent,Very Good,None,68.1,59.0,1.06,"$4,397",None,LD15682667,May 27,Very Good
7730,Cushion,"$4,317",1.20,I,VVS2,Excellent,Excellent,Faint,71.4,58.0,1.15,"$3,598",None,LD15245070,May 26,Good
7731,Cushion,"$4,317",1.20,I,SI1,Excellent,Very Good,None,71.4,60.0,1.10,"$3,598",None,LD15481965,May 26,Good
7732,Cushion,"$4,353",1.01,G,VVS1,Excellent,Excellent,Medium,68.4,63.0,1.10,"$4,310",None,LD15680123,May 26,Very Good
7733,Radiant,"$4,375",1.00,E,VVS1,Excellent,Excellent,Medium,74.2,68.0,1.17,"$4,375",None,LD15728097,May 26,Good
7734,Cushion,"$4,399",0.94,D,VVS1,Excellent,Very Good,None,69.3,58.0,1.08,"$4,680",None,LD15340517,May 25,Very Good
7735,Cushion,"$4,391",1.00,E,VVS2,Excellent,Very Good,Medium Blue,66.2,63.0,1.02,"$4,391",None,LD15626766,Apr 30,Very Good
7736,Radiant,"$4,338",1.00,G,VS1,Good,Good,None,77.9,68.0,1.23,"$4,338",None,LD13411289,Apr 28,Good
7737,Radiant,"$4,345",1.00,H,IF,Good,Good,None,76.1,67.0,1.14,"$4,345",None,LD12870035,Apr 28,Good
7738,Radiant,"$4,396",1.01,G,VS2,Very Good,Good,None,64.1,70.0,1.17,"$4,352",None,LD12870016,Apr 28,Very Good
7739,Cushion,"$4,301",1.01,F,VS2,Very Good,Good,None,66.4,67.0,1.02,"$4,258",None,LD14669257,Apr 27,Good
7740,Princess,"$4,331",1.02,E,SI1,Excellent,Very Good,None,72.3,71.0,1.00,"$4,246",None,LD12913511,Apr 27,Very Good
7741,Cushion,"$4,331",1.20,H,SI2,Very Good,Good,None,69.3,59.0,1.08,"$3,609",None,LD14068773,Apr 27,Very Good
7742,Cushion,"$4,333",1.01,G,SI2,Very Good,Good,None,67.4,69.0,1.03,"$4,290",None,LD15604128,Apr 27,Good
7743,Cushion,"$4,334",1.01,F,VS1,Excellent,Very Good,Faint,69.4,63.0,1.15,"$4,291",None,LD14783919,Apr 27,Very Good
7744,Cushion,"$4,345",0.96,F,VS1,Very Good,Very Good,None,66.2,63.0,1.07,"$4,526",None,LD13999925,Apr 27,Very Good
7745,Cushion,"$4,347",1.20,I,VS2,Excellent,Very Good,Faint Blue,67.3,59.0,1.05,"$3,622",None,LD15559444,Apr 27,Very Good
7746,Cushion,"$4,348",1.20,D,SI2,Excellent,Very Good,None,68.0,59.0,1.01,"$3,623",None,LD15234879,Apr 27,Very Good
7747,Cushion,"$4,362",1.21,J,VS2,Excellent,Very Good,None,69.6,66.0,1.02,"$3,605",None,LD14669179,Apr 27,Good
7748,Cushion,"$4,363",0.94,E,VS1,Excellent,Very Good,None,64.6,63.0,1.12,"$4,641",None,LD13999928,Apr 27,Very Good
7749,Cushion,"$4,367",1.20,F,SI2,Very Good,Good,None,62.0,66.0,1.20,"$3,639",None,LD12752593,Apr 27,Very Good
7750,Cushion,"$4,371",1.02,H,VS1,Very Good,Very Good,None,63.7,56.0,1.15,"$4,285",None,LD14669242,Apr 27,Very Good
7751,Radiant,"$4,395",0.92,F,SI1,Excellent,Very Good,None,74.5,65.0,1.14,"$4,777",None,LD13289561,Apr 27,Good
7752,Princess,"$4,321",1.05,E,SI1,Very Good,Very Good,Faint,72.7,69.0,1.03,"$4,115",None,LD15087000,Apr 26,Very Good
7753,Cushion,"$4,324",1.03,D,VS1,Excellent,Very Good,Medium,69.8,62.0,1.12,"$4,198",None,LD15193985,Apr 26,Good
7754,Cushion,"$4,336",1.01,H,IF,Excellent,Very Good,None,68.2,65.0,1.02,"$4,293",None,LD15653761,Apr 26,Very Good
7755,Cushion,"$4,376",1.34,J,VVS1,Excellent,Very Good,Medium,70.3,58.0,1.20,"$3,266",None,LD14785755,Apr 26,Good
7756,Cushion,"$4,380",1.01,E,VS1,Excellent,Very Good,None,69.9,64.0,1.10,"$4,337",None,LD15206056,Apr 26,Good
7757,Cushion,"$4,387",1.31,H,SI2,Excellent,Excellent,None,69.9,60.0,1.12,"$3,349",None,LD14785729,Apr 26,Good
7758,Cushion,"$4,393",1.01,E,VVS2,Excellent,Excellent,Strong,70.2,58.0,1.09,"$4,350",None,LD14785741,Apr 26,Good
7759,Cushion,"$4,393",1.01,E,VVS2,Excellent,Very Good,Medium,70.0,61.0,1.18,"$4,350",None,LD15009340,Apr 26,Good
7760,Cushion,"$4,312",1.23,G,SI2,Very Good,Very Good,None,68.8,66.0,1.04,"$3,506",None,LD13642961,Apr 21,Very Good
7761,Princess,"$4,318",1.02,I,VVS1,Very Good,Very Good,None,74.3,68.0,1.00,"$4,233",None,LD14770125,Apr 21,Very Good
7762,Cushion,"$4,377",1.20,D,SI2,Excellent,Good,Faint,70.8,62.0,1.05,"$3,648",None,LD12791225,Apr 21,Good
7763,Cushion,"$4,377",1.20,D,SI2,Very Good,Good,Faint,68.4,68.0,1.02,"$3,648",None,LD13096631,Apr 21,Good
7764,Princess,"$4,398",1.20,I,VS1,Very Good,Very Good,None,77.1,74.0,1.04,"$3,665",None,LD13250592,Apr 21,Good
7765,Radiant,"$4,312",1.01,I,VS2,Very Good,Good,Strong,65.2,75.0,1.10,"$4,269",None,LD14842528,Apr 20,Good
7766,Cushion,"$4,351",1.22,E,SI2,Excellent,Very Good,Faint,69.0,62.0,1.00,"$3,566",None,LD13409852,Apr 20,Very Good
7767,Cushion,"$4,354",1.02,G,SI2,Very Good,Good,Faint,56.1,63.0,1.03,"$4,269",Slightly Large,LD14768525,Apr 20,Good
7768,Cushion,"$4,375",1.05,H,VS2,Excellent,Excellent,None,68.0,64.0,1.15,"$4,167",None,LD15419166,Apr 20,Very Good
7769,Cushion,"$4,377",1.20,H,SI1,Excellent,Excellent,None,67.1,62.0,1.12,"$3,648",None,LD15648448,Apr 20,Very Good
7770,Princess,"$4,303",1.20,I,VVS2,Excellent,Very Good,Faint,79.0,67.0,1.04,"$3,586",None,LD15515974,Apr 19,Good
7771,Radiant,"$4,304",1.20,E,SI2,Good,Good,None,75.3,74.0,1.02,"$3,587",None,LD11234025,Apr 19,Good
7772,Cushion,"$4,309",1.01,H,VS1,Excellent,Excellent,None,67.5,62.0,1.14,"$4,266",None,LD15665851,Apr 19,Very Good
7773,Cushion,"$4,315",1.20,I,VS2,Excellent,Excellent,Faint,69.5,63.0,1.15,"$3,596",None,LD14341413,Apr 19,Very Good
7774,Cushion,"$4,320",1.24,I,VS2,Excellent,Excellent,Strong,69.8,61.0,1.19,"$3,484",None,LD14302697,Apr 19,Good
7775,Princess,"$4,322",0.90,G,VVS1,Excellent,Excellent,None,69.7,72.0,1.02,"$4,802",None,LD15643228,Apr 19,Very Good
